2019-06-23,"19:05:47","#MaisLidas Você sofre para se sentir bem nas primeiras horas da manhã? 💤 Técnicas simples podem ajudar a ajustar o… https://t.co/lBYRVzFMgj","SocialFlow","bbcbrasil","MaisLidas"		
2019-06-23,"18:44:04","Para evitar acidentes fatais, uma das propostas do governo do Japão é limitar os motoristas idosos a certos tipos d… https://t.co/QeZQalWAEt","SocialFlow","bbcbrasil",""		
2019-06-23,"18:21:23","A proporção no Brasil de pessoas que aprovam vacinação infantil é maior que a média global e que os índices observa… https://t.co/bR2tDNt91o","SocialFlow","bbcbrasil",""		
2019-06-23,"18:00:05","Tudo o que você precisa saber sobre as usinas nucleares de Angra 1 e 2, e por que são diferentes de Chernobyl https://t.co/L58nNPkkNy","SocialFlow","bbcbrasil",""		
2019-06-23,"17:55:02","#MaisLidas Escola dá troféu de 'mais irritante' a menino com autismo https://t.co/yqymE3D47r https://t.co/BDs6ZEXJTr","SocialFlow","bbcbrasil","MaisLidas"		
2019-06-23,"17:34:52","Alice, o primeiro avião comercial totalmente elétrico https://t.co/9OkfB8Z0YV","SocialFlow","bbcbrasil",""		
2019-06-23,"17:12:28","#MaisLidas O garimpo ilegal no território Yanomami cresceu tanto que o ouro virou o 2º item mais exportado por Rora… https://t.co/kAhjEzALkq","SocialFlow","bbcbrasil","MaisLidas"		
2019-06-23,"16:51:30","As 'fazendas de cadáveres' onde corpos se decompõem ao ar livre https://t.co/dPaZJYwRl5 https://t.co/178r51sPyn","SocialFlow","bbcbrasil",""		
2019-06-23,"16:30:07","Como identificar os alimentos que parecem saudáveis, mas não são https://t.co/51108nBHE6","SocialFlow","bbcbrasil",""		
2019-06-23,"16:29:28","O mistério dos tênis Nike surgindo em praias da Europa e do Caribe https://t.co/gdzlID02OD https://t.co/170DY858Yk","SocialFlow","bbcbrasil",""		
2019-06-23,"16:07:03","O alemão que explorou as entranhas do Brasil e 'batizou' nossa natureza https://t.co/I1v7KEPx0c #ArquivoBBC https://t.co/cBsEabYeCv","SocialFlow","bbcbrasil","ArquivoBBC"		
2019-06-23,"16:04:04","Estudo sugere que é possível aprender novas palavras e suas associações semânticas enquanto se está profundamente a… https://t.co/uwK6AHIH6D","SocialFlow","bbcbrasil",""		
2019-06-23,"15:55:05","Cientista e mulher na Amazônia: o que contam pesquisadoras brasileiras que trabalham na região https://t.co/bRAIiJz8Oe","SocialFlow","bbcbrasil",""		
2019-06-23,"15:45:07","Na foto 👇, a primeira-dama finlandesa, Jenni Haukio, posa com um vestido feito de bétula reciclada – no país, madei… https://t.co/NLqIUI5ZfN","SocialFlow","bbcbrasil",""		
2019-06-23,"15:24:09","No Brasil, os professores passam 30% do tempo da aula dedicados a tarefas administrativas, como fazer chamada, ou d… https://t.co/kfK6lG7Cyn","SocialFlow","bbcbrasil",""		
2019-06-23,"15:04:01","Brasileiro é mais tolerante à entrada de refugiados do que média internacional, mostra pesquisa… https://t.co/jBZM2pIcvw","SocialFlow","bbcbrasil",""		
2019-06-23,"14:41:42","Pesquisa mostra que 97% dos brasileiros aprovam vacinação infantil, em meio a ameaça global de volta de doenças… https://t.co/FxHzdhZPeA","SocialFlow","bbcbrasil",""		
2019-06-23,"14:20:51","Japão tenta tirar idosos do volante após casos sucessivos de acidentes fatais https://t.co/GrQZuS8JTd https://t.co/wMGkX6uGB2","SocialFlow","bbcbrasil",""		
2019-06-23,"14:00:06","Tudo o que você precisa saber sobre as usinas nucleares de Angra 1 e 2, e por que são diferentes de Chernobyl https://t.co/Z8p79zdgre","SocialFlow","bbcbrasil",""		
2019-06-23,"13:49:40","#MaisLidas ""O que é irritante e humilhante foi ver meu filho ali, na frente de pessoas estranhas, recebendo o prêmi… https://t.co/nproO7nkq2","SocialFlow","bbcbrasil","MaisLidas"		
2019-06-23,"13:27:02","#MaisLidas Roraima exporta 194 kg de ouro à Índia sem ter nenhuma mina operando legalmente https://t.co/rqqYE4R7wa https://t.co/pHs5FaDKe0","SocialFlow","bbcbrasil","MaisLidas"		 ASSISTA https://t.co/kzor4z3srR #G1 https://t.co/CNUM40AlWW","TweetDeck","G1","G1"
2019-06-23,"13:17:04","Essas fazendas, onde os cadáveres são deixados ao ar livre por semanas ou meses, ajudam a solucionar crimes https://t.co/VhfJniCNrz","SocialFlow","bbcbrasil",""		
2019-06-23,"12:58:06","Lesma 'intrometida' derruba energia elétrica e paralisa trens no Japão https://t.co/WtMwGR9amx","SocialFlow","bbcbrasil",""		
2019-06-23,"12:58:06","Se tivessem que pagar para enviar uma mensagem, será que as pessoas mudariam de ideia antes de mandar e-mails desne… https://t.co/VwH4ssSi1t","SocialFlow","bbcbrasil",""		 veja 10 curiosidades sobre a atriz https://t.co/fa2MMJcXTU #G1 https://t.co/t4jcr7NYmT","TweetDeck","G1","G1"
2019-06-23,"12:39:03","Por que o abuso de álcool impacta mais as mulheres que os homens https://t.co/9mjcfVqBCP #ArquivoBBC https://t.co/UEUF2cQDPy","SocialFlow","bbcbrasil","ArquivoBBC"		
2019-06-23,"12:25:58","Alice, o primeiro avião comercial totalmente elétrico https://t.co/AdZvZ2575I","SocialFlow","bbcbrasil",""		
2019-06-23,"12:07:02","Expedição de Carl von Martius batizou metade das espécies conhecidas da flora brasileira – e passou até por Bento R… https://t.co/PkNDwpltyb","SocialFlow","bbcbrasil",""		
2019-06-23,"12:06:02","Escolas no Brasil têm menos tempo para ensino e mais bullying entre alunos do que média internacional, mostra pesqu… https://t.co/b9yCRrm3m0","SocialFlow","bbcbrasil",""		
2019-06-23,"12:04:34","Das Bahamas à Irlanda, centenas de calçados sem dono apareceram em praias https://t.co/JIpiNvuFLH","SocialFlow","bbcbrasil",""		
2019-06-23,"11:44:06","Como é possível aprender um idioma enquanto você dorme https://t.co/rpnF84ZjDY #ArquivoBBC https://t.co/Pez2WF0Kbg","SocialFlow","bbcbrasil","ArquivoBBC"		
2019-06-23,"11:23:16","Brasileiros, japoneses e chilenos são os povos mais tolerantes à entrada de refugiados no mundo, mostra pesquisa https://t.co/aQoYCSB4aP","SocialFlow","bbcbrasil",""		
2019-06-23,"11:00:02","Para evitar acidentes fatais, uma das propostas do governo do Japão é limitar os motoristas idosos a certos tipos d… https://t.co/hwsAYIYslg","SocialFlow","bbcbrasil",""		
2019-06-23,"10:49:37","Cientista e mulher na Amazônia: o que contam pesquisadoras brasileiras que trabalham na região https://t.co/rEWx1XdhPe","SocialFlow","bbcbrasil",""		
2019-06-23,"10:34:16","A proporção no Brasil de pessoas que aprovam vacinação infantil é maior que a média global e que os índices observa… https://t.co/2LlNCkMhyj","SocialFlow","bbcbrasil",""		
2019-06-23,"10:13:03","#MaisVistos A 'dançarina biônica' que decidiu amputar a própria perna https://t.co/gSv6oORvuM https://t.co/SMyWowtTXP","SocialFlow","bbcbrasil","MaisVistos"		
2019-06-23,"9:46:39","Tudo o que você precisa saber sobre as usinas nucleares de Angra 1 e 2, e por que são diferentes de Chernobyl https://t.co/978GwfKD7T","SocialFlow","bbcbrasil",""		
2019-06-23,"8:50:03","#MaisLidas O garimpo ilegal no território Yanomami cresceu tanto que o ouro virou o 2º item mais exportado por Rora… https://t.co/GswvaoK0SZ","SocialFlow","bbcbrasil","MaisLidas"		
2019-06-23,"8:27:30","A extraordinária vida de Thomas Lipton, magnata tido como o ‘melhor perdedor do mundo’ https://t.co/NfVNrdVQHy… https://t.co/O3lOyZ5O0k","SocialFlow","bbcbrasil",""		
2019-06-23,"8:07:03","Mulheres que bebem em excesso desenvolvem doenças cardíacas e hepáticas com mais rapidez do que os homens… https://t.co/T5afBp0j4u","SocialFlow","bbcbrasil",""		
2019-06-23,"7:45:51","Estudo sugere que é possível aprender novas palavras e suas associações semânticas enquanto se está profundamente a… https://t.co/WswZVYSixY","SocialFlow","bbcbrasil",""		
2019-06-23,"7:23:43","Você pagaria para enviar um e-mail? Uma nova maneira de evitar o excesso de mensagens https://t.co/nb73ZOhUEB… https://t.co/RijEFDakfv","SocialFlow","bbcbrasil",""		
2019-06-23,"6:54:09","#MaisLidas O que é fato e o que é ficção na série 'Chernobyl', nas palavras de um ex-funcionário da usina… https://t.co/gLCH8FAzRk","SocialFlow","bbcbrasil","MaisLidas"		
2019-06-23,"5:15:55","O ambicioso plano de quase 400 anos para ir à Lua em uma carroça voadora https://t.co/p8LrM13thP","SocialFlow","bbcbrasil",""		
2019-06-23,"4:51:42","Se tivessem que pagar para enviar uma mensagem, será que as pessoas mudariam de ideia antes de mandar e-mails desne… https://t.co/QGc4mB5dVG","SocialFlow","bbcbrasil",""		
2019-06-23,"4:30:48","Já tomou o chá Lipton? O criador da marca fez várias ações publicitárias que o alçaram à fama, como desfiles de por… https://t.co/8NJisFexud","SocialFlow","bbcbrasil",""		
2019-06-23,"4:07:37","Por que o abuso de álcool impacta mais as mulheres que os homens https://t.co/GTBkzcuavS #ArquivoBBC https://t.co/6ONivwLpU2","SocialFlow","bbcbrasil","ArquivoBBC"		
2019-06-23,"3:47:26","O surpreendente caso dos gêmeos que têm pais diferentes https://t.co/8MPtZPfTH5 #ArquivoBBC https://t.co/ep65OC7sS1","SocialFlow","bbcbrasil","ArquivoBBC"		 sal√°rio varia de R$ 1.090 a R$ 3 mil https://t.co/xIRfFQPTFP #G1","TweetDeck","G1","G1"
2019-06-23,"3:23:18","#MaisLidas A série Chernobyl, da HBO, está sendo aclamada por espectadores e críticos. Mas um ex-funcionário da usi… https://t.co/RXGaPvrfQS","SocialFlow","bbcbrasil","MaisLidas"		
2019-06-23,"2:59:04","Como seria um eventual conflito entre os EUA e Irã https://t.co/lW5rEcUF5y","SocialFlow","bbcbrasil",""		
2019-06-23,"2:44:23","Uma breve história das vacinas: o que são, como são feitas e por que há quem duvide delas https://t.co/ZDpjA0AMyw","SocialFlow","bbcbrasil",""		
2019-06-23,"1:17:07","Trans em banheiros, doação de sangue por gays e bullying: as questões LGBTs que podem ser julgadas no STF https://t.co/0xf8g5SjQf","SocialFlow","bbcbrasil",""		
2019-06-23,"1:01:31","Herpes neonatal: ‘O beijo da morte que quase custou a vida do meu bebê’ https://t.co/1OObDTcEQc https://t.co/WeVfRwJyAa","SocialFlow","bbcbrasil",""		
2019-06-23,"0:38:04","Mulheres que bebem em excesso desenvolvem doenças cardíacas e hepáticas com mais rapidez do que os homens… https://t.co/aarg2Y7w4m","SocialFlow","bbcbrasil",""		
2019-06-23,"0:38:00","#BBCCurtas A americana Rudy Naper estava a caminho do hospital para dar à luz. Mas o seu filho não esperou e nasceu… https://t.co/OINIi6rDKG","Twitter Media Studio","bbcbrasil","BBCCurtas"		
2019-06-23,"0:36:02","A extraordinária vida de Thomas Lipton, magnata tido como o ‘melhor perdedor do mundo’ https://t.co/LqgPWzrOae… https://t.co/CB18SEsb2S","SocialFlow","bbcbrasil",""		
2019-06-23,"0:35:03","'Vou te matar': a brincadeira que levou roteirista brasileiro a ser banido e ganhar processo contra o Twitter https://t.co/exMUuZ2zpY","SocialFlow","bbcbrasil",""		
